Price,FlightNumber,Date of Departure,Date of Arrival,Available seats,Arrival Airport code,Arrival Airport name,Departure Airport code,Departure Airport name,Flight Duration,Scraping date

25.93,FR 6456,2023-08-29T09:25:00.000,2023-08-29T11:50:00.000,IBZ,Ibiza,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:14

46.59,FR 1916,2023-08-23T06:45:00.000,2023-08-23T09:30:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:51:15

27.59,FR 1916,2023-08-24T17:30:00.000,2023-08-24T20:15:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:51:15

31.71,FR 1928,2023-08-25T10:00:00.000,2023-08-25T12:45:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:51:15

30.67,FR 1916,2023-08-25T20:55:00.000,2023-08-25T23:40:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:51:15

43.09,FR 1916,2023-08-26T13:35:00.000,2023-08-26T16:20:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:51:15

27.59,FR 1916,2023-08-27T21:30:00.000,2023-08-28T00:15:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:51:15

26.76,FR 1916,2023-08-28T19:20:00.000,2023-08-28T22:05:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:51:15

35.88,FR 1916,2023-08-29T16:00:00.000,2023-08-29T18:45:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:51:15

48.79,FR 7831,2023-08-23T06:55:00.000,2023-08-23T09:05:00.000,PMI,Mallorca,CRL,Brussels (Charleroi),02:10,2023-03-16 08:51:15

34.91,FR 7831,2023-08-24T17:45:00.000,2023-08-24T19:55:00.000,PMI,Mallorca,CRL,Brussels (Charleroi),02:10,2023-03-16 08:51:15

27.59,FR 7831,2023-08-25T19:00:00.000,2023-08-25T21:00:00.000,PMI,Mallorca,CRL,Brussels (Charleroi),02:00,2023-03-16 08:51:15

41.51,FR 7831,2023-08-26T17:20:00.000,2023-08-26T19:30:00.000,PMI,Mallorca,CRL,Brussels (Charleroi),02:10,2023-03-16 08:51:15

26.19,FR 7831,2023-08-27T09:35:00.000,2023-08-27T11:45:00.000,PMI,Mallorca,CRL,Brussels (Charleroi),02:10,2023-03-16 08:51:15

27.88,FR 7831,2023-08-28T08:30:00.000,2023-08-28T10:40:00.000,PMI,Mallorca,CRL,Brussels (Charleroi),02:10,2023-03-16 08:51:15

26.19,FR 7831,2023-08-29T06:35:00.000,2023-08-29T08:45:00.000,PMI,Mallorca,CRL,Brussels (Charleroi),02:10,2023-03-16 08:51:15

76.39,FR 563,2023-08-24T20:00:00.000,2023-08-24T23:35:00.000,TFS,Tenerife (South),CRL,Brussels (Charleroi),04:35,2023-03-16 08:51:15

81.53,FR 563,2023-08-25T06:30:00.000,2023-08-25T10:05:00.000,TFS,Tenerife (South),CRL,Brussels (Charleroi),04:35,2023-03-16 08:51:15

102.07,FR 563,2023-08-27T12:35:00.000,2023-08-27T16:10:00.000,TFS,Tenerife (South),CRL,Brussels (Charleroi),04:35,2023-03-16 08:51:15

92.75,FR 563,2023-08-29T07:15:00.000,2023-08-29T10:50:00.000,TFS,Tenerife (South),CRL,Brussels (Charleroi),04:35,2023-03-16 08:51:15

67.83,FR 2923,2023-08-30T10:05:00.000,2023-08-30T13:00:00.000,AGP,Malaga,BRU,Brussels,02:55,2023-03-16 08:51:20

84.99,FR 2923,2023-09-03T09:55:00.000,2023-09-03T12:50:00.000,AGP,Malaga,BRU,Brussels,02:55,2023-03-16 08:51:20

73.99,FR 2923,2023-09-04T17:40:00.000,2023-09-04T20:30:00.000,AGP,Malaga,BRU,Brussels,02:50,2023-03-16 08:51:20

40.24,FR 2915,2023-08-30T17:25:00.000,2023-08-30T19:40:00.000,PMI,Mallorca,BRU,Brussels,02:15,2023-03-16 08:51:20

111.74,FR 2915,2023-09-01T11:00:00.000,2023-09-01T13:15:00.000,PMI,Mallorca,BRU,Brussels,02:15,2023-03-16 08:51:20

58.99,FR 2915,2023-09-04T20:25:00.000,2023-09-04T22:40:00.000,PMI,Mallorca,BRU,Brussels,02:15,2023-03-16 08:51:20

88.59,FR 6251,2023-08-30T08:05:00.000,2023-08-30T11:45:00.000,CFU,Corfu,CRL,Brussels (Charleroi),02:40,2023-03-16 08:51:20

76.39,FR 6251,2023-08-31T18:20:00.000,2023-08-31T22:00:00.000,CFU,Corfu,CRL,Brussels (Charleroi),02:40,2023-03-16 08:51:20

115.79,FR 6251,2023-09-03T17:00:00.000,2023-09-03T20:40:00.000,CFU,Corfu,CRL,Brussels (Charleroi),02:40,2023-03-16 08:51:20

100.59,FR 6251,2023-09-04T19:20:00.000,2023-09-04T23:00:00.000,CFU,Corfu,CRL,Brussels (Charleroi),02:40,2023-03-16 08:51:20

70.57,FR 7986,2023-08-29T07:20:00.000,2023-08-29T11:45:00.000,HER,Heraklion Crete,CRL,Brussels (Charleroi),03:25,2023-03-16 08:51:21

130.79,FR 7986,2023-09-02T08:10:00.000,2023-09-02T12:35:00.000,HER,Heraklion Crete,CRL,Brussels (Charleroi),03:25,2023-03-16 08:51:21

67.13,FR 8577,2023-08-30T13:10:00.000,2023-08-30T17:45:00.000,RHO,Rhodes,CRL,Brussels (Charleroi),03:35,2023-03-16 08:51:21

89.99,FR 8577,2023-09-01T07:55:00.000,2023-09-01T12:30:00.000,RHO,Rhodes,CRL,Brussels (Charleroi),03:35,2023-03-16 08:51:21

128.39,FR 8577,2023-09-04T12:00:00.000,2023-09-04T16:35:00.000,RHO,Rhodes,CRL,Brussels (Charleroi),03:35,2023-03-16 08:51:21

41.66,FR 7737,2023-08-29T17:20:00.000,2023-08-29T19:45:00.000,BDS,Brindisi,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:22

121.87,FR 7737,2023-09-01T07:00:00.000,2023-09-01T09:25:00.000,BDS,Brindisi,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:22

109.99,FR 7737,2023-09-03T17:30:00.000,2023-09-03T19:55:00.000,BDS,Brindisi,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:22

70.99,FR 7737,2023-09-04T20:55:00.000,2023-09-04T23:20:00.000,BDS,Brindisi,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:22

46.18,FR 1302,2023-08-29T19:20:00.000,2023-08-29T21:35:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:51:22

40.13,FR 1302,2023-08-30T16:35:00.000,2023-08-30T18:50:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:51:22

29.75,FR 1302,2023-08-31T06:25:00.000,2023-08-31T08:40:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:51:22

60.57,FR 1302,2023-09-01T09:10:00.000,2023-09-01T11:25:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:51:22

47.99,FR 1310,2023-09-01T20:00:00.000,2023-09-01T22:15:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:51:22

71.13,FR 1302,2023-09-02T07:45:00.000,2023-09-02T10:00:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:51:22

74.99,FR 1302,2023-09-03T09:45:00.000,2023-09-03T12:00:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:51:22

85.99,FR 1302,2023-09-04T06:30:00.000,2023-09-04T08:45:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:51:22

104.42,FR 1310,2023-09-04T09:30:00.000,2023-09-04T11:45:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:51:22

47.57,FR 6269,2023-08-29T15:35:00.000,2023-08-29T18:05:00.000,PMO,Palermo,CRL,Brussels (Charleroi),02:30,2023-03-16 08:51:22

69.1,FR 6269,2023-08-30T09:25:00.000,2023-08-30T11:55:00.000,PMO,Palermo,CRL,Brussels (Charleroi),02:30,2023-03-16 08:51:22

109.73,FR 6269,2023-09-01T16:35:00.000,2023-09-01T19:05:00.000,PMO,Palermo,CRL,Brussels (Charleroi),02:30,2023-03-16 08:51:22

86.99,FR 6269,2023-09-02T21:30:00.000,2023-09-02T23:59:00.000,PMO,Palermo,CRL,Brussels (Charleroi),02:29,2023-03-16 08:51:22

85.99,FR 6269,2023-09-04T12:05:00.000,2023-09-04T14:35:00.000,PMO,Palermo,CRL,Brussels (Charleroi),02:30,2023-03-16 08:51:22

59.8,FR 2941,2023-08-29T13:45:00.000,2023-08-29T15:40:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:51:23

26.19,FR 6312,2023-08-29T16:45:00.000,2023-08-29T18:40:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:51:23

28.15,FR 2941,2023-08-30T12:25:00.000,2023-08-30T14:20:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:51:23

26.76,FR 6312,2023-08-30T16:20:00.000,2023-08-30T18:15:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:51:23

44.87,FR 2941,2023-08-31T11:25:00.000,2023-08-31T13:20:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:51:23

58.99,FR 2941,2023-09-01T07:05:00.000,2023-09-01T09:00:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:51:23

58.99,FR 6312,2023-09-01T17:30:00.000,2023-09-01T19:25:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:51:23

91.99,FR 2941,2023-09-02T11:05:00.000,2023-09-02T13:00:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:51:23

104.99,FR 2941,2023-09-03T16:45:00.000,2023-09-03T18:40:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:51:23

104.99,FR 6312,2023-09-03T19:45:00.000,2023-09-03T21:40:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:51:23

66.49,FR 2941,2023-09-04T18:00:00.000,2023-09-04T19:55:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:51:23

43.09,FR 3534,2023-08-29T06:30:00.000,2023-08-29T08:55:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:23

58.69,FR 9053,2023-08-29T12:15:00.000,2023-08-29T14:40:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:23

72.19,FR 3534,2023-08-30T10:00:00.000,2023-08-30T12:25:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:23

57.59,FR 9053,2023-08-30T14:45:00.000,2023-08-30T17:10:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:23

33.47,FR 6063,2023-08-30T21:55:00.000,2023-08-31T00:20:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:23

49.27,FR 9053,2023-08-31T09:00:00.000,2023-08-31T11:25:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:23

66.49,FR 3534,2023-08-31T15:05:00.000,2023-08-31T17:30:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:23

67.99,FR 3534,2023-09-01T09:45:00.000,2023-09-01T12:10:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:23

96.99,FR 9053,2023-09-01T17:20:00.000,2023-09-01T19:45:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:23

77.39,FR 3534,2023-09-02T15:50:00.000,2023-09-02T18:15:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:23

57.05,FR 3534,2023-09-03T09:55:00.000,2023-09-03T12:20:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:23

67.12,FR 3534,2023-09-04T16:55:00.000,2023-09-04T19:20:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:23

25.93,FR 6456,2023-08-29T09:25:00.000,2023-08-29T11:50:00.000,IBZ,Ibiza,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:24

33.95,FR 6456,2023-08-31T10:20:00.000,2023-08-31T12:45:00.000,IBZ,Ibiza,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:24

70.13,FR 6456,2023-09-01T16:15:00.000,2023-09-01T18:40:00.000,IBZ,Ibiza,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:24

85.99,FR 6456,2023-09-03T07:30:00.000,2023-09-03T09:55:00.000,IBZ,Ibiza,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:24

35.88,FR 1916,2023-08-29T16:00:00.000,2023-08-29T18:45:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:51:24

49.27,FR 1916,2023-08-30T06:45:00.000,2023-08-30T09:30:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:51:24

67.74,FR 1916,2023-08-31T17:30:00.000,2023-08-31T20:15:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:51:24

78.99,FR 1928,2023-09-01T10:00:00.000,2023-09-01T12:45:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:51:24

58.99,FR 1916,2023-09-01T20:55:00.000,2023-09-01T23:40:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:51:24

97.99,FR 1916,2023-09-02T13:35:00.000,2023-09-02T16:20:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:51:24

47.37,FR 1916,2023-09-03T21:30:00.000,2023-09-04T00:15:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:51:24

58.99,FR 1916,2023-09-04T19:20:00.000,2023-09-04T22:05:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:51:24

26.19,FR 7831,2023-08-29T06:35:00.000,2023-08-29T08:45:00.000,PMI,Mallorca,CRL,Brussels (Charleroi),02:10,2023-03-16 08:51:25

28.15,FR 7831,2023-08-30T06:55:00.000,2023-08-30T09:05:00.000,PMI,Mallorca,CRL,Brussels (Charleroi),02:10,2023-03-16 08:51:25

27.59,FR 7831,2023-08-31T17:45:00.000,2023-08-31T19:55:00.000,PMI,Mallorca,CRL,Brussels (Charleroi),02:10,2023-03-16 08:51:25

91.99,FR 7831,2023-09-02T17:20:00.000,2023-09-02T19:30:00.000,PMI,Mallorca,CRL,Brussels (Charleroi),02:10,2023-03-16 08:51:25

73.24,FR 7831,2023-09-04T08:30:00.000,2023-09-04T10:40:00.000,PMI,Mallorca,CRL,Brussels (Charleroi),02:10,2023-03-16 08:51:25

92.75,FR 563,2023-08-29T07:15:00.000,2023-08-29T10:50:00.000,TFS,Tenerife (South),CRL,Brussels (Charleroi),04:35,2023-03-16 08:51:25

71.94,FR 563,2023-08-31T20:00:00.000,2023-08-31T23:35:00.000,TFS,Tenerife (South),CRL,Brussels (Charleroi),04:35,2023-03-16 08:51:25

132.19,FR 563,2023-09-01T06:30:00.000,2023-09-01T10:05:00.000,TFS,Tenerife (South),CRL,Brussels (Charleroi),04:35,2023-03-16 08:51:25

109.99,FR 563,2023-09-03T12:35:00.000,2023-09-03T16:10:00.000,TFS,Tenerife (South),CRL,Brussels (Charleroi),04:35,2023-03-16 08:51:25

73.99,FR 2923,2023-09-04T17:40:00.000,2023-09-04T20:30:00.000,AGP,Malaga,BRU,Brussels,02:50,2023-03-16 08:51:28

83.29,FR 2923,2023-09-06T10:05:00.000,2023-09-06T13:00:00.000,AGP,Malaga,BRU,Brussels,02:55,2023-03-16 08:51:28

107.59,FR 2923,2023-09-10T09:55:00.000,2023-09-10T12:50:00.000,AGP,Malaga,BRU,Brussels,02:55,2023-03-16 08:51:28

58.99,FR 2915,2023-09-04T20:25:00.000,2023-09-04T22:40:00.000,PMI,Mallorca,BRU,Brussels,02:15,2023-03-16 08:51:28

90.99,FR 2915,2023-09-06T17:25:00.000,2023-09-06T19:40:00.000,PMI,Mallorca,BRU,Brussels,02:15,2023-03-16 08:51:28

84.62,FR 2915,2023-09-08T11:00:00.000,2023-09-08T13:15:00.000,PMI,Mallorca,BRU,Brussels,02:15,2023-03-16 08:51:28

100.59,FR 6251,2023-09-04T19:20:00.000,2023-09-04T23:00:00.000,CFU,Corfu,CRL,Brussels (Charleroi),02:40,2023-03-16 08:51:29

104.99,FR 6251,2023-09-06T08:05:00.000,2023-09-06T11:45:00.000,CFU,Corfu,CRL,Brussels (Charleroi),02:40,2023-03-16 08:51:29

78.99,FR 6251,2023-09-07T18:20:00.000,2023-09-07T22:00:00.000,CFU,Corfu,CRL,Brussels (Charleroi),02:40,2023-03-16 08:51:29

101.39,FR 6251,2023-09-10T17:00:00.000,2023-09-10T20:40:00.000,CFU,Corfu,CRL,Brussels (Charleroi),02:40,2023-03-16 08:51:29

108.99,FR 7986,2023-09-05T07:20:00.000,2023-09-05T11:45:00.000,HER,Heraklion Crete,CRL,Brussels (Charleroi),03:25,2023-03-16 08:51:29

137.47,FR 7986,2023-09-09T08:10:00.000,2023-09-09T12:35:00.000,HER,Heraklion Crete,CRL,Brussels (Charleroi),03:25,2023-03-16 08:51:29

128.39,FR 8577,2023-09-04T12:00:00.000,2023-09-04T16:35:00.000,RHO,Rhodes,CRL,Brussels (Charleroi),03:35,2023-03-16 08:51:29

78.99,FR 8577,2023-09-06T13:10:00.000,2023-09-06T17:45:00.000,RHO,Rhodes,CRL,Brussels (Charleroi),03:35,2023-03-16 08:51:29

82.72,FR 8577,2023-09-08T07:55:00.000,2023-09-08T12:30:00.000,RHO,Rhodes,CRL,Brussels (Charleroi),03:35,2023-03-16 08:51:29

70.99,FR 7737,2023-09-04T20:55:00.000,2023-09-04T23:20:00.000,BDS,Brindisi,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:30

70.99,FR 7737,2023-09-05T17:20:00.000,2023-09-05T19:45:00.000,BDS,Brindisi,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:30

121.87,FR 7737,2023-09-08T07:00:00.000,2023-09-08T09:25:00.000,BDS,Brindisi,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:30

65.91,FR 7737,2023-09-10T17:30:00.000,2023-09-10T19:55:00.000,BDS,Brindisi,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:30

85.99,FR 1302,2023-09-04T06:30:00.000,2023-09-04T08:45:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:51:30

104.42,FR 1310,2023-09-04T09:30:00.000,2023-09-04T11:45:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:51:30

74.99,FR 1302,2023-09-05T19:20:00.000,2023-09-05T21:35:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:51:30

64.99,FR 1302,2023-09-06T16:35:00.000,2023-09-06T18:50:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:51:30

78.67,FR 1302,2023-09-07T06:25:00.000,2023-09-07T08:40:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:51:30

64.99,FR 1302,2023-09-08T09:10:00.000,2023-09-08T11:25:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:51:30

74.99,FR 1310,2023-09-08T20:00:00.000,2023-09-08T22:15:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:51:30

64.99,FR 1302,2023-09-09T07:45:00.000,2023-09-09T10:00:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:51:30

80.51,FR 1302,2023-09-10T09:45:00.000,2023-09-10T12:00:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:51:30

85.99,FR 6269,2023-09-04T12:05:00.000,2023-09-04T14:35:00.000,PMO,Palermo,CRL,Brussels (Charleroi),02:30,2023-03-16 08:51:30

55.99,FR 6269,2023-09-05T15:35:00.000,2023-09-05T18:05:00.000,PMO,Palermo,CRL,Brussels (Charleroi),02:30,2023-03-16 08:51:30

84.55,FR 6269,2023-09-06T09:25:00.000,2023-09-06T11:55:00.000,PMO,Palermo,CRL,Brussels (Charleroi),02:30,2023-03-16 08:51:30

121.14,FR 6269,2023-09-08T16:35:00.000,2023-09-08T19:05:00.000,PMO,Palermo,CRL,Brussels (Charleroi),02:30,2023-03-16 08:51:30

55.99,FR 6269,2023-09-09T21:30:00.000,2023-09-09T23:59:00.000,PMO,Palermo,CRL,Brussels (Charleroi),02:29,2023-03-16 08:51:30

66.49,FR 2941,2023-09-04T18:00:00.000,2023-09-04T19:55:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:51:31

78.99,FR 2941,2023-09-05T13:45:00.000,2023-09-05T15:40:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:51:31

58.99,FR 6312,2023-09-05T16:45:00.000,2023-09-05T18:40:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:51:31

90.99,FR 2941,2023-09-06T12:25:00.000,2023-09-06T14:20:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:51:31

90.99,FR 6312,2023-09-06T16:20:00.000,2023-09-06T18:15:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:51:31

67.99,FR 2941,2023-09-07T11:25:00.000,2023-09-07T13:20:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:51:31

76.39,FR 2941,2023-09-08T07:05:00.000,2023-09-08T09:00:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:51:31

82.74,FR 6312,2023-09-08T17:30:00.000,2023-09-08T19:25:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:51:31

104.99,FR 2941,2023-09-09T11:05:00.000,2023-09-09T13:00:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:51:31

104.99,FR 2941,2023-09-10T16:45:00.000,2023-09-10T18:40:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:51:31

104.99,FR 6312,2023-09-10T19:45:00.000,2023-09-10T21:40:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:51:31

67.12,FR 3534,2023-09-04T16:55:00.000,2023-09-04T19:20:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:31

87.99,FR 3534,2023-09-05T06:30:00.000,2023-09-05T08:55:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:31

76.39,FR 9053,2023-09-05T12:15:00.000,2023-09-05T14:40:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:31

87.24,FR 3534,2023-09-06T10:00:00.000,2023-09-06T12:25:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:31

66.49,FR 9053,2023-09-06T14:45:00.000,2023-09-06T17:10:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:31

71.49,FR 6063,2023-09-06T21:55:00.000,2023-09-07T00:20:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:31

78.99,FR 9053,2023-09-07T09:00:00.000,2023-09-07T11:25:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:31

78.99,FR 3534,2023-09-07T15:05:00.000,2023-09-07T17:30:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:31

87.24,FR 3534,2023-09-08T09:45:00.000,2023-09-08T12:10:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:31

67.99,FR 9053,2023-09-08T17:20:00.000,2023-09-08T19:45:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:31

75.7,FR 3534,2023-09-09T15:50:00.000,2023-09-09T18:15:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:31

71.49,FR 3534,2023-09-10T09:55:00.000,2023-09-10T12:20:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:31

110.61,FR 6456,2023-09-05T09:25:00.000,2023-09-05T11:50:00.000,IBZ,Ibiza,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:31

99.99,FR 6456,2023-09-07T10:20:00.000,2023-09-07T12:45:00.000,IBZ,Ibiza,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:31

84.55,FR 6456,2023-09-08T16:15:00.000,2023-09-08T18:40:00.000,IBZ,Ibiza,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:31

91.88,FR 6456,2023-09-10T07:30:00.000,2023-09-10T09:55:00.000,IBZ,Ibiza,CRL,Brussels (Charleroi),02:25,2023-03-16 08:51:31

58.99,FR 1916,2023-09-04T19:20:00.000,2023-09-04T22:05:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:51:32

47.37,FR 1916,2023-09-05T16:00:00.000,2023-09-05T18:45:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:51:32

100.59,FR 1916,2023-09-06T06:45:00.000,2023-09-06T09:30:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:51:32

78.99,FR 1916,2023-09-07T17:30:00.000,2023-09-07T20:15:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:51:32

99.8,FR 1928,2023-09-08T10:00:00.000,2023-09-08T12:45:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:51:32

71.49,FR 1916,2023-09-08T20:55:00.000,2023-09-08T23:40:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:51:32

90.99,FR 1916,2023-09-09T13:35:00.000,2023-09-09T16:20:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:51:32

65.87,FR 1916,2023-09-10T21:30:00.000,2023-09-11T00:15:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:51:32

73.24,FR 7831,2023-09-04T08:30:00.000,2023-09-04T10:40:00.000,PMI,Mallorca,CRL,Brussels (Charleroi),02:10,2023-03-16 08:51:32

78.99,FR 7831,2023-09-05T06:35:00.000,2023-09-05T08:45:00.000,PMI,Mallorca,CRL,Brussels (Charleroi),02:10,2023-03-16 08:51:32

84.62,FR 7831,2023-09-06T06:55:00.000,2023-09-06T09:05:00.000,PMI,Mallorca,CRL,Brussels (Charleroi),02:10,2023-03-16 08:51:32

62.12,FR 7831,2023-09-07T17:45:00.000,2023-09-07T19:55:00.000,PMI,Mallorca,CRL,Brussels (Charleroi),02:10,2023-03-16 08:51:32

90.99,FR 7831,2023-09-09T17:20:00.000,2023-09-09T19:30:00.000,PMI,Mallorca,CRL,Brussels (Charleroi),02:10,2023-03-16 08:51:32

