Price,FlightNumber,Date of Departure,Date of Arrival,Available seats,Arrival Airport code,Arrival Airport name,Departure Airport code,Departure Airport name,Flight Duration,Scraping date
279.99,TB 2253,2023-07-30T15:30,2023-07-30T20:20,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:45:23

339.99,TB 2251,2023-07-31T06:15,2023-07-31T11:05,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:45:23

339.99,TB 2251,2023-08-01T06:20,2023-08-01T11:10,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:45:23

259.99,TB 2333,2023-07-26T15:05,2023-07-26T21:25,10,RHO,Rhodos,BRU,Brussel,5u 20m,2023-03-16 10:45:32

379.99,TB 2341,2023-07-27T06:20,2023-07-27T11:20,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:45:32

379.99,TB 2341,2023-07-28T06:00,2023-07-28T11:00,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:45:32

289.99,TB 2341,2023-07-29T14:15,2023-07-29T19:15,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:45:32

259.99,TB 2341,2023-07-30T14:15,2023-07-30T19:15,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:45:32

339.99,TB 2341,2023-07-31T06:10,2023-07-31T11:10,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:45:32

339.99,TB 2341,2023-08-01T06:00,2023-08-01T11:00,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:45:32

229.99,TB 3511,2023-07-29T06:30,2023-07-29T09:15,10,BDS,Brindisi,BRU,Brussel,2u 45m,2023-03-16 10:45:40

209.99,TB 3511,2023-08-01T15:15,2023-08-01T18:00,10,BDS,Brindisi,BRU,Brussel,2u 45m,2023-03-16 10:45:40

249.99,TB 3581,2023-07-28T06:00,2023-07-28T08:35,10,NAP,Napels,BRU,Brussel,2u 35m,2023-03-16 10:45:48

254.99,TB 3581,2023-07-31T06:00,2023-07-31T08:35,10,NAP,Napels,BRU,Brussel,2u 35m,2023-03-16 10:45:48

369.99,TB 3581,2023-07-28T06:00,2023-07-28T10:20,10,PMO,Palermo,BRU,Brussel,4u 20m,2023-03-16 10:45:56

309.99,TB 3581,2023-07-31T06:00,2023-07-31T10:20,10,PMO,Palermo,BRU,Brussel,4u 20m,2023-03-16 10:45:56

229.99,TB 1941,2023-07-27T15:15,2023-07-27T17:30,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:46:03

229.99,TB 1941,2023-07-29T06:15,2023-07-29T08:30,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:46:03

199.99,TB 1941,2023-07-30T13:35,2023-07-30T15:50,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:46:03

164.99,TB 1111,2023-07-26T06:05,2023-07-26T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:46:11

169.99,TB 1113,2023-07-26T13:15,2023-07-26T16:00,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:46:11

159.99,TB 1111,2023-07-27T06:05,2023-07-27T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:46:11

174.99,TB 1111,2023-07-28T06:05,2023-07-28T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:46:11

169.99,TB 1113,2023-07-28T16:05,2023-07-28T18:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:46:11

209.99,TB 1111,2023-07-29T06:00,2023-07-29T08:45,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:46:11

184.99,TB 1111,2023-07-30T06:10,2023-07-30T08:55,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:46:12

174.99,TB 1113,2023-07-30T18:25,2023-07-30T21:10,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:46:12

219.99,TB 1111,2023-07-31T06:05,2023-07-31T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:46:12

189.99,TB 1111,2023-08-01T15:20,2023-08-01T18:05,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:46:12

174.99,TB 1331,2023-07-26T06:00,2023-07-26T08:45,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:46:20

154.99,TB 1331,2023-07-27T06:05,2023-07-27T08:50,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:46:20

199.99,TB 1331,2023-07-29T16:00,2023-07-29T18:45,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:46:20

159.99,TB 1331,2023-07-30T17:00,2023-07-30T19:45,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:46:20

149.99,TB 1331,2023-08-01T15:35,2023-08-01T18:20,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:46:20

199.99,TB 1011,2023-07-26T06:05,2023-07-26T09:10,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:46:28

204.99,TB 1011,2023-07-27T06:00,2023-07-27T09:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:46:28

219.99,TB 1011,2023-07-28T06:00,2023-07-28T09:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:46:28

169.99,TB 1013,2023-07-28T16:00,2023-07-28T19:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:46:28

189.99,TB 1011,2023-07-29T06:00,2023-07-29T09:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:46:28

179.99,TB 1011,2023-07-30T06:20,2023-07-30T09:25,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:46:28

174.99,TB 1013,2023-07-30T15:25,2023-07-30T18:30,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:46:28

239.99,TB 1011,2023-07-31T06:05,2023-07-31T09:10,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:46:28

219.99,TB 1011,2023-08-01T06:15,2023-08-01T09:20,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:46:28

219.99,TB 1411,2023-07-26T06:00,2023-07-26T08:35,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:46:36

149.99,TB 1413,2023-07-27T15:30,2023-07-27T18:05,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:46:36

219.99,TB 1411,2023-07-28T06:20,2023-07-28T08:55,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:46:36

179.99,TB 1411,2023-07-29T06:15,2023-07-29T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:46:36

169.99,TB 1413,2023-07-29T06:20,2023-07-29T08:55,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:46:36

214.99,TB 1411,2023-07-30T06:15,2023-07-30T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:46:36

219.99,TB 1411,2023-07-31T06:15,2023-07-31T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:46:36

209.99,TB 1413,2023-08-01T16:30,2023-08-01T19:05,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:46:36

359.99,TB 1751,2023-07-26T12:30,2023-07-26T16:30,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:46:44

299.99,TB 1753,2023-07-26T13:05,2023-07-26T17:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:46:44

299.99,TB 1753,2023-07-27T13:40,2023-07-27T17:40,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:46:44

389.99,TB 1751,2023-07-28T06:05,2023-07-28T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:46:44

309.99,TB 1753,2023-07-28T13:35,2023-07-28T17:35,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:46:44

369.99,TB 1751,2023-07-29T06:05,2023-07-29T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:46:44

319.99,TB 1753,2023-07-29T12:55,2023-07-29T16:55,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:46:44

319.99,TB 1753,2023-07-30T14:30,2023-07-30T18:30,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:46:44

399.99,TB 1751,2023-07-31T06:10,2023-07-31T10:10,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:46:44

289.99,TB 1753,2023-07-31T13:05,2023-07-31T17:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:46:44

399.99,TB 1753,2023-08-01T06:05,2023-08-01T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:46:44

339.99,TB 2161,2023-08-04T14:30,2023-08-04T20:35,10,CFU,Corfu,BRU,Brussel,5u 5m,2023-03-16 10:46:52

339.99,TB 2191,2023-08-06T06:40,2023-08-06T10:45,10,CFU,Corfu,BRU,Brussel,3u 5m,2023-03-16 10:46:52

339.99,TB 2191,2023-08-07T06:00,2023-08-07T10:05,10,CFU,Corfu,BRU,Brussel,3u 5m,2023-03-16 10:46:52

339.99,TB 2161,2023-08-08T06:00,2023-08-08T12:10,10,CFU,Corfu,BRU,Brussel,5u 10m,2023-03-16 10:46:52

339.99,TB 2251,2023-08-02T06:10,2023-08-02T11:00,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:47:00

339.99,TB 2251,2023-08-03T06:15,2023-08-03T11:05,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:47:00

339.99,TB 2251,2023-08-04T06:20,2023-08-04T11:10,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:47:00

339.99,TB 2251,2023-08-05T06:25,2023-08-05T11:15,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:47:00

229.99,TB 2253,2023-08-06T15:30,2023-08-06T20:20,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:47:00

339.99,TB 2251,2023-08-07T06:15,2023-08-07T11:05,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:47:00

339.99,TB 2251,2023-08-08T06:20,2023-08-08T11:10,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:47:00

234.99,TB 2333,2023-08-02T15:05,2023-08-02T21:25,10,RHO,Rhodos,BRU,Brussel,5u 20m,2023-03-16 10:47:08

339.99,TB 2341,2023-08-03T06:20,2023-08-03T11:20,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:47:08

339.99,TB 2341,2023-08-04T06:00,2023-08-04T11:00,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:47:08

299.99,TB 2341,2023-08-05T14:15,2023-08-05T19:15,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:47:08

229.99,TB 2341,2023-08-06T14:15,2023-08-06T19:15,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:47:08

339.99,TB 2341,2023-08-07T06:10,2023-08-07T11:10,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:47:08

339.99,TB 2341,2023-08-08T06:00,2023-08-08T11:00,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:47:08

209.99,TB 3511,2023-08-05T06:30,2023-08-05T09:15,10,BDS,Brindisi,BRU,Brussel,2u 45m,2023-03-16 10:47:16

179.99,TB 3511,2023-08-08T15:15,2023-08-08T18:00,10,BDS,Brindisi,BRU,Brussel,2u 45m,2023-03-16 10:47:16

359.99,TB 3581,2023-08-04T06:00,2023-08-04T08:35,10,NAP,Napels,BRU,Brussel,2u 35m,2023-03-16 10:47:25

319.99,TB 3581,2023-08-07T06:00,2023-08-07T08:35,10,NAP,Napels,BRU,Brussel,2u 35m,2023-03-16 10:47:25

369.99,TB 3581,2023-08-04T06:00,2023-08-04T10:20,10,PMO,Palermo,BRU,Brussel,4u 20m,2023-03-16 10:47:34

369.99,TB 3581,2023-08-07T06:00,2023-08-07T10:20,10,PMO,Palermo,BRU,Brussel,4u 20m,2023-03-16 10:47:34

229.99,TB 1941,2023-08-03T15:15,2023-08-03T17:30,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:47:42

229.99,TB 1941,2023-08-05T06:15,2023-08-05T08:30,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:47:42

189.99,TB 1941,2023-08-06T13:35,2023-08-06T15:50,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:47:42

154.99,TB 1111,2023-08-02T06:05,2023-08-02T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:47:50

144.99,TB 1113,2023-08-02T13:15,2023-08-02T16:00,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:47:50

149.99,TB 1111,2023-08-03T06:05,2023-08-03T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:47:50

164.99,TB 1111,2023-08-04T06:05,2023-08-04T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:47:50

159.99,TB 1113,2023-08-04T16:05,2023-08-04T18:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:47:50

189.99,TB 1111,2023-08-05T06:00,2023-08-05T08:45,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:47:50

164.99,TB 1111,2023-08-06T06:10,2023-08-06T08:55,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:47:50

134.99,TB 1113,2023-08-06T18:25,2023-08-06T21:10,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:47:50

189.99,TB 1111,2023-08-07T06:05,2023-08-07T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:47:50

134.99,TB 1111,2023-08-08T15:20,2023-08-08T18:05,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:47:50

174.99,TB 1331,2023-08-02T06:00,2023-08-02T08:45,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:48:00

194.99,TB 1331,2023-08-03T06:05,2023-08-03T08:50,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:48:00

159.99,TB 1331,2023-08-05T16:00,2023-08-05T18:45,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:48:00

159.99,TB 1331,2023-08-06T17:00,2023-08-06T19:45,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:48:00

144.99,TB 1331,2023-08-08T15:35,2023-08-08T18:20,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:48:00

214.99,TB 1011,2023-08-02T06:05,2023-08-02T09:10,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:48:08

154.99,TB 1011,2023-08-03T06:00,2023-08-03T09:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:48:08

159.99,TB 1011,2023-08-04T06:00,2023-08-04T09:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:48:08

159.99,TB 1013,2023-08-04T16:00,2023-08-04T19:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:48:08

219.99,TB 1011,2023-08-05T06:00,2023-08-05T09:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:48:08

154.99,TB 1011,2023-08-06T06:20,2023-08-06T09:25,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:48:08

149.99,TB 1013,2023-08-06T15:25,2023-08-06T18:30,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:48:08

219.99,TB 1011,2023-08-07T06:05,2023-08-07T09:10,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:48:08

169.99,TB 1011,2023-08-08T06:15,2023-08-08T09:20,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:48:08

219.99,TB 1411,2023-08-02T06:00,2023-08-02T08:35,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:48:16

149.99,TB 1413,2023-08-03T15:30,2023-08-03T18:05,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:48:16

279.99,TB 1411,2023-08-04T06:20,2023-08-04T08:55,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:48:16

199.99,TB 1411,2023-08-05T06:15,2023-08-05T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:48:16

179.99,TB 1413,2023-08-05T06:20,2023-08-05T08:55,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:48:16

254.99,TB 1411,2023-08-06T06:15,2023-08-06T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:48:16

219.99,TB 1411,2023-08-07T06:15,2023-08-07T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:48:16

149.99,TB 1413,2023-08-08T16:30,2023-08-08T19:05,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:48:16

339.99,TB 1751,2023-08-02T12:30,2023-08-02T16:30,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:48:24

279.99,TB 1753,2023-08-02T13:05,2023-08-02T17:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:48:24

269.99,TB 1753,2023-08-03T13:40,2023-08-03T17:40,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:48:24

309.99,TB 1751,2023-08-04T06:05,2023-08-04T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:48:24

249.99,TB 1753,2023-08-04T13:35,2023-08-04T17:35,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:48:24

369.99,TB 1751,2023-08-05T06:05,2023-08-05T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:48:24

259.99,TB 1753,2023-08-05T12:55,2023-08-05T16:55,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:48:24

259.99,TB 1753,2023-08-06T14:30,2023-08-06T18:30,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:48:24

369.99,TB 1751,2023-08-07T06:10,2023-08-07T10:10,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:48:24

259.99,TB 1753,2023-08-07T13:05,2023-08-07T17:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:48:24

259.99,TB 1753,2023-08-08T06:05,2023-08-08T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:48:24

309.99,TB 2161,2023-08-11T14:30,2023-08-11T20:35,10,CFU,Corfu,BRU,Brussel,5u 5m,2023-03-16 10:48:32

339.99,TB 2191,2023-08-13T06:40,2023-08-13T10:45,10,CFU,Corfu,BRU,Brussel,3u 5m,2023-03-16 10:48:32

339.99,TB 2191,2023-08-14T06:00,2023-08-14T10:05,10,CFU,Corfu,BRU,Brussel,3u 5m,2023-03-16 10:48:32

339.99,TB 2161,2023-08-15T06:00,2023-08-15T12:10,10,CFU,Corfu,BRU,Brussel,5u 10m,2023-03-16 10:48:32

239.99,TB 2251,2023-08-09T06:10,2023-08-09T11:00,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:48:40

339.99,TB 2251,2023-08-10T06:15,2023-08-10T11:05,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:48:40

229.99,TB 2251,2023-08-11T06:20,2023-08-11T11:10,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:48:40

319.99,TB 2251,2023-08-12T06:25,2023-08-12T11:15,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:48:40

229.99,TB 2253,2023-08-13T15:30,2023-08-13T20:20,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:48:40

339.99,TB 2251,2023-08-14T06:15,2023-08-14T11:05,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:48:40

294.99,TB 2251,2023-08-15T06:20,2023-08-15T11:10,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:48:40

229.99,TB 2333,2023-08-09T15:05,2023-08-09T21:25,10,RHO,Rhodos,BRU,Brussel,5u 20m,2023-03-16 10:48:48

339.99,TB 2341,2023-08-10T06:20,2023-08-10T11:20,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:48:48

339.99,TB 2341,2023-08-11T06:00,2023-08-11T11:00,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:48:48

229.99,TB 2341,2023-08-12T14:15,2023-08-12T19:15,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:48:48

229.99,TB 2341,2023-08-13T14:15,2023-08-13T19:15,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:48:48

339.99,TB 2341,2023-08-14T06:10,2023-08-14T11:10,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:48:48

309.99,TB 2341,2023-08-15T06:00,2023-08-15T11:00,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:48:48

179.99,TB 3511,2023-08-12T06:30,2023-08-12T09:15,10,BDS,Brindisi,BRU,Brussel,2u 45m,2023-03-16 10:48:56

179.99,TB 3511,2023-08-15T15:15,2023-08-15T18:00,10,BDS,Brindisi,BRU,Brussel,2u 45m,2023-03-16 10:48:56

249.99,TB 3581,2023-08-11T06:00,2023-08-11T08:35,10,NAP,Napels,BRU,Brussel,2u 35m,2023-03-16 10:49:04

349.99,TB 3581,2023-08-14T06:00,2023-08-14T08:35,10,NAP,Napels,BRU,Brussel,2u 35m,2023-03-16 10:49:04

249.99,TB 3581,2023-08-11T06:00,2023-08-11T10:20,10,PMO,Palermo,BRU,Brussel,4u 20m,2023-03-16 10:49:12

339.99,TB 3581,2023-08-14T06:00,2023-08-14T10:20,10,PMO,Palermo,BRU,Brussel,4u 20m,2023-03-16 10:49:12

179.99,TB 1941,2023-08-10T15:15,2023-08-10T17:30,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:49:20

229.99,TB 1941,2023-08-12T06:15,2023-08-12T08:30,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:49:20

179.99,TB 1941,2023-08-13T13:35,2023-08-13T15:50,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:49:20

129.99,TB 1111,2023-08-09T06:05,2023-08-09T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:49:28

134.99,TB 1113,2023-08-09T13:15,2023-08-09T16:00,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:49:28

139.99,TB 1111,2023-08-10T06:05,2023-08-10T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:49:28

154.99,TB 1111,2023-08-11T06:05,2023-08-11T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:49:28

134.99,TB 1113,2023-08-11T16:05,2023-08-11T18:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:49:28

169.99,TB 1111,2023-08-12T06:00,2023-08-12T08:45,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:49:28

144.99,TB 1111,2023-08-13T06:10,2023-08-13T08:55,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:49:28

134.99,TB 1113,2023-08-13T18:25,2023-08-13T21:10,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:49:28

164.99,TB 1111,2023-08-14T06:05,2023-08-14T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:49:28

139.99,TB 1111,2023-08-15T15:20,2023-08-15T18:05,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:49:28

139.99,TB 1331,2023-08-09T06:00,2023-08-09T08:45,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:49:36

174.99,TB 1331,2023-08-10T06:05,2023-08-10T08:50,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:49:36

229.99,TB 1331,2023-08-12T16:00,2023-08-12T18:45,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:49:36

149.99,TB 1331,2023-08-13T17:00,2023-08-13T19:45,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:49:36

129.99,TB 1331,2023-08-15T15:35,2023-08-15T18:20,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:49:36

154.99,TB 1011,2023-08-09T06:05,2023-08-09T09:10,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:49:44

129.99,TB 1011,2023-08-10T06:00,2023-08-10T09:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:49:44

164.99,TB 1011,2023-08-11T06:00,2023-08-11T09:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:49:44

134.99,TB 1013,2023-08-11T16:00,2023-08-11T19:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:49:44

219.99,TB 1011,2023-08-12T06:00,2023-08-12T09:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:49:44

139.99,TB 1011,2023-08-13T06:20,2023-08-13T09:25,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:49:44

124.99,TB 1013,2023-08-13T15:25,2023-08-13T18:30,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:49:44

219.99,TB 1011,2023-08-14T06:05,2023-08-14T09:10,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:49:44

169.99,TB 1011,2023-08-15T06:15,2023-08-15T09:20,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:49:44

219.99,TB 1411,2023-08-09T06:00,2023-08-09T08:35,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:49:53

139.99,TB 1413,2023-08-10T15:30,2023-08-10T18:05,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:49:53

204.99,TB 1411,2023-08-11T06:20,2023-08-11T08:55,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:49:53

179.99,TB 1411,2023-08-12T06:15,2023-08-12T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:49:53

159.99,TB 1413,2023-08-12T06:20,2023-08-12T08:55,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:49:53

179.99,TB 1411,2023-08-13T06:15,2023-08-13T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:49:53

